product_url,product_name,brand,description,mean_price,img_url,sellers,seller_prices
https://www.pharmanity.com/parapharmacie/pharmactiv-brosse-dents-junior-7ans-prd73101,Pharmactiv brosse dents junior 7ans+,Pharmactiv,,"2,29€",https://www.pharmanity.com/assets/img/parapharmacie/pharmactiv-brosse-dents-junior-7ans-i73101.jpg,,
https://www.pharmanity.com/parapharmacie/fluocaril-250mg-pate-dentifrice-menthe-125-ml-prd49822,Dentifrice Fluocaril Bi-Fluoré - 250 mg,Fluocaril,Le dentifrice bi-fluoré Fluocaril à la menthe est un dentifrice conçu pour réduire l'apparition des caries. ,"2,90€",https://www.pharmanity.com/assets/img/parapharmacie/fluocaril-250mg-pate-dentifrice-menthe-125-ml-i49822.jpg,,
https://www.pharmanity.com/parapharmacie/fixodent-pro-duo-action-creme-40-ml-prd49658,Fixodent Pro Duo Action crème adhésive 40 ml,Fixodent,"Fixodent Pro Duo Action est une crème adhésive qui permet une fixation de la prothèse dentaire avec les gencives, pour un confort quotidien. Fixodent assure une adhérence de la prothèse rapide, pour gagner en sécurité et en confort tout au long de la journée. 
Avec Fixodent, durant une journée vous ne serez pas dérangés par la prothèse qui va adhérer très bien au dentier et à la bouche. ","6,31€",https://www.pharmanity.com/assets/img/parapharmacie/fixodent-pro-plus-duo-action-creme-adhesive-premium-extra-forte-et-longue-duree-pour-prothese-dentaire-totale-et-ou-partielle-t-40g-i163490.jpg,"Pharmacie de Bourgogne
85 avenue de la République, 71210 Montchanin, FRANCE","6,70 €"
https://www.pharmanity.com/parapharmacie/parodontax-pate-gingivale-fluoree-2-tubes-de-75-ml-prd53867,Dentifrice Fluor Bitube 2x 75ml,Parodontax,"Lot de 2 dentifrices Parodontax original pour des gencives saines et des dents fortes.  Ce dentifrice quotidien au fluor aide à arrêter et prévenir le saignement des gencives.
Le dentifrice Parodontax au fluor, en lot de 2 tubes de 75 ml, est un dentifrice efficace qui va venir tonifier vos gencives et les renforcer. Eliminez la plaque bactérienne qui peut se déposer sur les dents et les gencives avec Parodontax. Vous limitez ainsi les saignements, les rougeurs ou les gonflements et protégez efficacement vos gencives. 
Parodontax dentifrice fluoré contient des plantes, des sels minéraux et du fluor. ","8,72€",https://www.pharmanity.com/assets/img/parapharmacie/parodontax-pate-gingivale-fluoree-2-tubes-de-75-ml-i53867.jpg,"PHARMACIE D'ORNANO
126 Rue Ornano, 33000 Bordeaux, FRANCE
PHARMACIE ALSACE LORRAINE
15 Cours Jean Jaurès, 38000 Grenoble, FRANCE
PHARMACIE DE BRIGNOUD
36 Boulevard de la Libération, 38190 Brignoud, FRANCE","12,40 €
9,90 €
10,90 €"
https://www.pharmanity.com/parapharmacie/inava-chirurgicale-brosse-dents-15100-prd59324,Inava chirurgicale brosse dents 15/100,Inava,"La brosse à dents 15/100 chirurgicale des laboratoires Inava est spécialement conçue pour les gencives sensibles et douloureuses. Cette brosse à dents chirurgicale Inava dispose d'une tête rectangulaire de petite taille, étroite, et aux angles arrondis. La brosse à dents 15/100 chirurgicale posséde des poils extra souples en matirèe synthétique, et aux points effilées. Les poils de cette brosse à dents Inava sont disposés en 3 rangs de hauteur uniforme, et sont regroupés en brins placés de manière régulière.
Le manche de la brosse à dents 15/100 chirurgicale Inava est droit en plastique opaque, plat, et long. De plus, il dispose d'une butée au niveau du pouce pour une meilleure prise en main.
La brosse à dents 15/100 chirurgicale est équipée d'un capuchon protecteur en plastique opaque.","5,12€",https://www.pharmanity.com/assets/img/parapharmacie/inava-chirurgicale-brosse-dents-15-100-i59324.jpg,"PHARMACIE DE LA CAPUCHE
41 Rue de Stalingrad, 38100 Grenoble, FRANCE
PHARMACIE DES CARMES
692 Avenue du 8 Mai 1945, 84120 Pertuis, FRANCE
Pharmacie Le Comptoir Naturel
95 rue de Bayeux, 14000 Caen, FRANCE","5,10 €
3,99 €
5,80 €"
https://www.pharmanity.com/parapharmacie/inava-brosse-a-dents-20-100-souple-prd59316,Inava Brosse à dents 20/100 souple,Inava,"La brosse à dents 20/100 souple des laboratoires Inava dispose d'une petite tête rectangulaire, arrondie sur la partie haute. Cette brosse à dents Inava est équipée de poils souples et fins en matière synthétique et aux pointes arrondies et effilées, implantés sur 3 rangs. Les poils de la brosse à dents 20/100 souple sont regroupés en brins disposés de façon régulière. 
La brosse à dents 20/100 souple est équipée d'un col long, fin et cylindrique. Le manche de cette brosse à dents Inava est plat et long, avec une butée au niveau du pouce pour une meilleures prise en main. De plus, un trou à l'extrémité du manche permet de fixer la brosse à dents Inava à un crochet.
 La brosse à dents 20/100 souple est munie d'un capuchon protecteur en plastique opaque.","5,01€",https://www.pharmanity.com/assets/img/parapharmacie/inava-brosse-a-dents-20-100-souple-i59316.jpeg,"PHARMACIE GAMBETTA
11 Place Gambetta, 33000 Bordeaux, FRANCE
PHARMACIE DE LA CAPUCHE
41 Rue de Stalingrad, 38100 Grenoble, FRANCE
PHARMACIE DE BRIGNOUD
36 Boulevard de la Libération, 38190 Brignoud, FRANCE
PHARMACIE ERROBI
Rue Hiribehere, 64480 Ustaritz, FRANCE
PHARMACIE DES BEALIERES
8 Place des Tuileaux, 38240 Meylan, FRANCE","4,95 €
5,10 €
5,50 €
4,50 €
5,70 €"
https://www.pharmanity.com/parapharmacie/elmex-protection-caries-dentifrice-2-x-75-ml-prd48948,"Elmex Protection Caries Dentifrice, 2 x 75 ml",Elmex,Le dentifrice Elmex protection caries a été conçu pour diminuer les risques d'apparition de caries. Ce lot contient 2 tubes de 75 ml. Ce dentifrice contient du fluorure d’amines Olafluor qui est va favoriser la formation d'une couche protectrice contre les attaques acides et donc les caries.,"7,74€",https://www.pharmanity.com/assets/img/parapharmacie/elmex-protection-caries-dentifrice-2-x-75-ml-i48948.jpeg,"PHARMACIE DE BRIGNOUD
36 Boulevard de la Libération, 38190 Brignoud, FRANCE
PHARMACIE ET OPTIQUE DE DRAVEMONT
Avenue Salvador Allende, 33270 Floirac, FRANCE
PHARMACIE DU NÉRON
4 Rue du 26 mai 1944, 38950 Saint Martin le Vinoux, FRANCE","9,90 €
7,90 €
8,90 €"
https://www.pharmanity.com/parapharmacie/pansoral-premieres-dents-gel-gingival-15-ml-prd53832,Pansoral premières dents gel gingival 15 ml,Pansoral,"Pansoral premières dents est un gel gingival du laboratoire Pierre Fabre et un soin de la bouche et des dents. Ce gel va venir calmer et apaiser la poussée des dents chez le bébé. Le gel Pansoral contient divers extraits notamment de guimauve et de camomille. Soulagez votre enfant grâce à Pansoral.
Conseil d'utilisation : le gel est à appliquer en l'appliquant et en massant les gencives, en douceur.","6,04€",https://www.pharmanity.com/assets/img/parapharmacie/pansoral-premieres-dents-gel-i142402.jpg,,
https://www.pharmanity.com/parapharmacie/parogencyl-dentifrice-sensibilite-gencives-75-ml-prd53878,Parogencyl Sensibilité Gencives - 75ml,Parogencyl,"Parogencyl sensibilité gencives est un dentifrice adapté à l'hygiène dentaire, permettant de lutter efficacement contre la plaque dentaire bactérienne. Ce dentifrice est également adapté aux gencives sensibles.","5,08€",https://www.pharmanity.com/assets/img/parapharmacie/parogencyl-dentifrice-sensibilite-gencives-75-ml-i53878.jpg,"PHARMACIE GAMBETTA
11 Place Gambetta, 33000 Bordeaux, FRANCE","4,50 €"
https://www.pharmanity.com/parapharmacie/parodontax-dentifrice-fluore-original-75-ml-prd53866,Dentifrice fluor 75 ml Parodontax,Parodontax,"Le dentifrice Parodontax est une pâte gingivale fluorée de 75 ml, pour nettoyer efficacement vos dents et lutter contre l'apparition de caries. Ce dentifrice permet également de protéger vos gencives en limitant le saignement. 
Ce produit contient du fluor, des extraits de plantes.","5,69€",https://www.pharmanity.com/assets/img/parapharmacie/parodontax-dentifrice-fluore-original-75-ml-i53866.jpeg,"PHARMACIE CROIX DES GARDES
26 Avenue du Docteur Raymond Picaud, 06400 Cannes, FRANCE
PHARMACIE D'ORNANO
126 Rue Ornano, 33000 Bordeaux, FRANCE
PHARMACIE MICHALLET NICOLAS
4 Rue Voltaire, 38500 Voiron, FRANCE
PHARMACIE ET OPTIQUE DE DRAVEMONT
Avenue Salvador Allende, 33270 Floirac, FRANCE","5,90 €
7,20 €
5,10 €
5,80 €"
