product_url,product_name,brand,description,mean_price,img_url,sellers,seller_prices
https://www.pharmanity.com/parapharmacie/eden-preservatif-fin-latex-lubrifie-x24-prd380676,"EDEN Préservatif fin latex lubrifié, x24",,"A compter du 1er janvier 2023, ces préservatifs peuvent être dispensés et pris en charge à 100 % par l’assurance maladie, sans prescription médicale aux personnes de moins de 26 ans, homme ou femme.","5,20€",https://www.pharmanity.com/assets/img/parapharmacie/eden-preservatifs-en-latex-boite-de-24-preservatifs-i380676.jpeg,"Pharmacie de Maurepas
175 rue de Fougeres, 35700 rennes, FRANCE
PHARMACIE MAUQUEST
2 Rue de l'Église, 49070 Saint-Lambert-la-Potherie, FRANCE
Grande Pharmacie d'Echirolles
Centre commercial Carrefour - rue de Normandie, 38130 Échirolles, FRANCE
PHARMACIE des Grottes
32 avenue d'Issoire, 63500 Perrier, FRANCE","5,20 €
5,20 €
5,20 €
5,20 €"
https://www.pharmanity.com/parapharmacie/eden-xl-preservatif-fin-latex-lubrifie-x6-prd332047,"EDEN XL Préservatif fin latex lubrifié, x6",,"A compter du 1er janvier 2023, ces préservatifs peuvent être dispensés et pris en charge à 100 % par l’assurance maladie, sans prescription médicale aux personnes de moins de 26 ans, homme ou femme.","1,31€",https://www.pharmanity.com/assets/img/parapharmacie/eden-preservatifs-fins-xl-x6-i332047.jpg,"Pharmacie De La Marine
17 Place Méhul, 08600 Givet, FRANCE","1,30 €"
https://www.pharmanity.com/parapharmacie/sortez-couverts-preservatif-lubrifie-avec-reservoir-x12-prd62993,"SORTEZ COUVERTS Préservatif lubrifié avec réservoir, x12",,"A compter du 1er janvier 2023, ces préservatifs peuvent être dispensés et pris en charge à 100 % par l’assurance maladie, sans prescription médicale aux personnes de moins de 26 ans, homme ou femme.","2,03€",https://www.pharmanity.com/assets/img/parapharmacie/reflex-condoms-sortez-couverts-preservatif-12-i62993.png,"PHARMACIE ET OPTIQUE DE DRAVEMONT
Avenue Salvador Allende, 33270 Floirac, FRANCE","2,00 €"
https://www.pharmanity.com/parapharmacie/eden-preservatif-fin-latex-lubrifie-x12-prd335662,"EDEN Préservatif fin latex lubrifié, x12",,"A compter du 1er janvier 2023, ces préservatifs peuvent être dispensés et pris en charge à 100 % par l’assurance maladie, sans prescription médicale aux personnes de moins de 26 ans, homme ou femme.","2,60€",https://www.pharmanity.com/assets/img/parapharmacie/eden-preservatifs-fins-latex-lubrifie-x-12-i335662.jpeg,"PHARMACIE DES ARCADES
4 Place de la République, 06340 la trinité, FRANCE
Pharmacie Bellevue
43 Boulevard Jean Rey, 30133 Les Angles, FRANCE
Pharmacie du Grand Ballon
34 Rue des Vosges, 68620 Bitschwiller-lès-Thann, FRANCE
Pharmacie wellpharma | Pharmacie de l'Europe
3 Avenue de la République, 52000 Chaumont, FRANCE
Pharmacie Vitton-Zola
ici, 38000 Grenoble, FRANCE","2,60 €
2,60 €
2,60 €
2,60 €
2,60 €"
https://www.pharmanity.com/parapharmacie/eden-preservatif-fin-latex-lubrifie-x6-prd331649,"EDEN Préservatif fin latex lubrifié, x6",,"A compter du 1er janvier 2023, ces préservatifs peuvent être dispensés et pris en charge à 100 % par l’assurance maladie, sans prescription médicale aux personnes de moins de 26 ans, homme ou femme.","1,31€",https://www.pharmanity.com/assets/img/parapharmacie/eden-preservatif-6-i331649.jpg,"Pharmacie wellpharma | Pharmacie Test
21 Rue François Turnaco, 64500 Ciboure, FRANCE","1,30 €"
https://www.pharmanity.com/parapharmacie/eden-xl-preservatif-fin-latex-lubrifie-x12-prd380591,"EDEN XL Préservatif fin latex lubrifié, x12",,"A compter du 1er janvier 2023, ces préservatifs peuvent être dispensés et pris en charge à 100 % par l’assurance maladie, sans prescription médicale aux personnes de moins de 26 ans, homme ou femme.","2,61€",https://www.pharmanity.com/assets/img/parapharmacie/eden-xl-preservatif-fin-latex-lubrifie-x12-i380591.jpg,"PHARMACIE DU VILLAGE
14 Rue Emile Combes, 38400 Saint-Martin-d'Hères, FRANCE
Pharmacie de Pégomas
83 place du Logis, 06580 Pégomas, FRANCE
PHARMACIE QUILLON
1 Place Yves Pagneux, 38270 Beaurepaire, FRANCE
Pharmacie wellpharma | Pharmacie De L'Ocean
7 Place Georges Clemenceau, 64200 Biarritz, FRANCE
PHARMACIE DES VERTES RIVES
458 ave des vertes rives, 84140 montfavet, FRANCE","2,60 €
2,60 €
2,60 €
2,60 €
2,60 €"
https://www.pharmanity.com/parapharmacie/les-preservatifs-boite-de-12-prd152777,Les préservatifs boite de 12,Pharmactiv,"Les préservatifs Pharmactiv NF répondent aux exigences les plus strictes et sont conformes à la norme NF EN ISO 4074. Leur fiabilité vous permet une protection optimale contre les infections et maladies sexuellement transmissibles lors d’un rapport sexuel (MST et IST) ainsi que les grossesses indésirables. 12 préservatifs cylindriques, lisses, couleur naturelle, lubrifiés avec réservoir. Ce produit est un dispositif médical, qui porte, au titre de cette règlementation le marquage CE. Lire attentivement les instructions figurants sur l’étiquetage du produit. Pour plus d’information consultez votre professionnel de santé. Fabricant : Pleasure Latex Products Sdn. Bhd., 15th Miles, Jalan Padang Gajah, 45800 Jeram, Selangor Darul Ehsan, Malaisie Précautions de stockage : Conserver dans un endroit sec et frais, à l’abri de la lumière directe du soleil et de l’ozone.. Ingrédients : 100 % latex de caoutchouc naturel","4,77€",https://www.pharmanity.com/assets/img/parapharmacie/les-preservatifs-boite-de-12-i152777.png,,
https://www.pharmanity.com/parapharmacie/le-gel-intime-200-ml-prd53978,Le gel intime 200 ml,Pharmactiv,"Spécialement conçu pour vous apporter douceur et fraîcheur au quotidien, le gel de toilette intime Pharmactiv contient une base lavante douce formulée à partir d’ingrédients d’origine naturelle dont la glycérine végétale. Sa formule douce est enrichie en acide lactique pour un respect de la zone intime. Son délicat parfum et son extrait de jasmin vous procurent une agréable sensation de bien-être. Conseils d’utilisation : À utiliser quotidiennement sous la douche pour l’intimité.. Précautions d’emploi : Ne pas appliquer sur une peau irritée ou endommagée. Rincer soigneusement. Usage externe. Ingrédients : Aqua, sodium laureth sulfate, sodium chloride, glycerin, disodium cocoamphodiacetate, disodium laureth sulfosuccinate, parfum, peg-200 hydrogenated glyceryl palmate, lactic acid, styrene/ acrylates copolymer, sodium benzoate, peg-7 glyceryl cocoate, allantoin, citric acid, potassium sorbate, butylene glycol, sodium hydroxide, jasminum officinale flower extract, sodium citrate.","5,48€",https://www.pharmanity.com/assets/img/parapharmacie/le-gel-intime-200-ml-i53978.png,,
https://www.pharmanity.com/parapharmacie/saforelle-soin-lavant-doux-intime-250-ml-prd55378,Soin Lavant Doux Saforelle de 250 ml,Saforelle,"Le soin lavant doux Saforelle de 250 ml est un soin à utiliser pour l'hygiène des parties intimes. Il est conseillé pour les personnes qui ont une peau irritée ou une peau sensible. Il va nettoyer en douceur, puisque sa formule est adaptée pour un usage intime et ainsi calmer toutes sensations de démangeaison ou d'inconfort. 
Le soin lavant doux Saforelle, particulièrement adapté pour les femmes qui subissent les agressions extérieures est recommandé pour toutes les femmes, qu'elles aient une peau sensible ou non. Vous apprécierez l'effet apaisant et protégeant du soin lavant. ","7,64€",https://www.pharmanity.com/assets/img/parapharmacie/saforelle-soin-lavant-doux-intime-250-ml-i55378.png,"PHARMACIE DE LA PATTE D'OIE
72 Avenue Étienne Billières, 31300 Toulouse, FRANCE
PHARMACIE DES ARTS
164 Cours Berriat, 38000 Grenoble, FRANCE","8,25 €
7,90 €"
https://www.pharmanity.com/parapharmacie/bayer-gyn-hydralin-gel-lavant-calmant-irritation-200-ml-prd50533,Hydralin Gyn - 200ml,Hydralin,"Hydralin Gyn est un soin spécifique pour l'hygiène intime, conseillé en cas de sensation de brûlure, d'irritation ou de démangeaisons. Hydralin Gyn soulage et préserve votre hygiène intime.","9,10€",https://www.pharmanity.com/assets/img/parapharmacie/bayer-gyn-hydralin-gel-lavant-calmant-irritation-200-ml-i50533.jpeg,"PHARMACIE DE L'AIGLE
44 Rue de Turenne, 38000 Grenoble, FRANCE
PHARMACIE DES CARMES
692 Avenue du 8 Mai 1945, 84120 Pertuis, FRANCE","10,50 €
6,50 €"
https://www.pharmanity.com/parapharmacie/hydralin-quotidien-solution-usage-intime-200-ml-prd50791,Hydralin Apaisa solution 200 ml usage intime apaisante,Hydralin,"Hydralin Quotidien est un soin adapté pour l'hygiène intime, qui apaise et soulage les démangeaisons et les irritations. Hydralin vient renforcer et protéger la flore vaginale. Ce soin peut être utilisé quotidiennement.","8,09€",https://www.pharmanity.com/assets/img/parapharmacie/hydralin-quotidien-solution-usage-intime-200-ml-i50791.jpeg,"PHARMACIE DE L'AIGLE
44 Rue de Turenne, 38000 Grenoble, FRANCE
PHARMACIE LA BRUYERE
34 Avenue la Bruyère, 38100 Grenoble, FRANCE","9,50 €
9,40 €"
